,year,ISO_code,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank
459,2014,SGP,Singapore,South Asia,8.214531098941976,27.0,1.0,7.385998159295686,8.430251681885562,8.208740413298669,8.008330084826639,9.897216437587803,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,8.333333333333334,9.410183256973712,10.0,5.0,10.0,8.333333333333334,,,5.0,7.437777777777778,4.166666666666666,5.5348148148148155,5.0,2.5,,,2.5,,,2.5,,,5.0,3.5,10.0,10.0,2.0,4.5,7.5,7.5,5.0,6.642857142857143,,10.0,10.0,10.0,0.0,10.0,5.0,10.0,8.333333333333334,7.589062197883949,55.0,5.5323529411764705,8.854173721212051,8.0,10.0,10.0,10.0,8.09663166559713,7.568286986128102,7.809734863236667,8.780491167209982,8.333,8.333,7.767,8.961690843159163,8.603103021722797,8.632890861935731,0.972972972972973,8.197614767669142,9.44176864966845,8.55786616993801,9.7979797979798,10.0,9.449403654396566,10.0,9.96,10.0,9.986666666666666,8.917203357142856,9.117162250603815,9.017182803873336,10.0,9.222479726190475,7.6923076923076925,10.0,8.971595806166055,9.493861319176515,10.0,10.0,10.0,10.0,10.0,8.139201285714286,8.65993869047619,10.0,10.0,0.0,7.799856662698413,7.290785103309445,10.0,9.913655990831442,8.319623658537415,9.999457061524096,9.064021239937844,9.097923842356709,8.965926835018374,8.84,2.0
460,2014,SVK,Slovak Rep.,Eastern Europe,8.048419978461508,34.0,1.0,,,,5.853419902320551,9.491978506273238,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,10.0,9.663992835424413,10.0,10.0,10.0,10.0,,,7.5,9.5,8.28888888888889,8.42962962962963,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,7.666666666666666,7.75,10.0,10.0,10.0,9.345238095238093,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.656839956923015,35.0,4.411764705882353,4.483555023984544,8.0,9.0,2.0,5.5,5.598829932466725,2.646503648677456,2.1624425083776058,4.999309374813288,10.0,6.667,3.329,9.6881625813696,4.266441358991869,6.310940130853452,1.0,5.563311067009252,9.525575559426361,9.715201965351529,9.984766934091601,10.0,9.806386114717373,9.813333333333334,8.94,6.5444,8.432577777777778,8.019564119205299,9.963313764923093,8.991438942064196,10.0,8.703569749448123,5.384615384615384,7.743794892062298,7.277326675375268,8.67533584880431,10.0,8.572,9.0,9.190666666666667,6.666666666666667,4.375625143487858,7.64170566445916,8.0,7.755176153834103,10.0,7.406528938074632,2.313263968324862,7.333333333333333,9.555400965121065,2.71800174067274,6.254002379916139,7.892646624051674,6.011108168569969,7.536101257770422,7.44,44.0
461,2014,SVN,Slovenia,Eastern Europe,7.973033438926403,38.0,1.0,8.013838129220948,6.416545817649146,6.303802831744755,6.911395592871616,9.671631628634689,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,10.0,10.0,10.0,10.0,9.723877209544897,10.0,10.0,10.0,10.0,,,10.0,8.911111111111111,6.477777777777778,8.462962962962964,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,7.666666666666666,7.5,10.0,10.0,10.0,9.309523809523808,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.936066877852806,20.0,4.18235294117647,4.8657615545436474,6.0,4.0,0.0,2.0,4.262028623930029,4.166492737056127,3.2407559149903675,5.540401075707107,9.167,7.5,4.228,8.407065269540904,6.554470655163888,7.670517603556316,0.9459459459459459,6.105373324974563,9.442772634380571,9.672278498721775,9.95998502841199,10.0,9.768759040378585,9.813333333333334,8.94,6.5444,8.432577777777778,7.032052234234234,9.963313764923093,8.497682999578664,10.0,5.4658219346846835,3.076923076923077,7.743794892062298,5.4288466345566855,8.089776852978282,5.0,7.721,10.0,7.573666666666667,2.233333333333333,3.387711990990991,5.741632099099099,8.0,8.13506942010833,10.0,6.249624473921959,2.648425661149572,8.666666666666668,9.67085957749776,4.493254138147396,7.252616333197525,7.253715015386492,6.664256232007568,6.829182457532064,7.01,75.0
462,2014,ZAF,South Africa,Sub-Saharan Africa,7.184779208198334,64.0,2.0,5.550930419462175,5.6236381479493645,5.019098311683527,5.397888959698355,0.0,10.0,10.0,2.5,9.944994066785014,9.97066350228534,8.48313151381407,10.0,7.5,10.0,10.0,10.0,9.166666666666666,5.883266060160246,10.0,10.0,10.0,10.0,,,10.0,8.722222222222221,5.691666666666666,8.137962962962963,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,8.166468892833791,10.0,6.666666666666666,5.75,10.0,10.0,10.0,8.654733651357208,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.499558416396667,58.0,4.223529411764706,8.149632942229045,8.0,6.0,5.0,5.5,6.468290588498438,7.407267617590634,6.892107327043275,7.451736104341201,8.333,3.333,3.926,7.461565619049436,4.394316177033682,2.9542683598435953,1.0,5.794806800544647,8.934963015375917,9.486655879390906,8.724948198222517,5.0,8.036641773247336,8.706666666666667,8.48,4.710400000000001,7.299022222222223,6.222751839357429,3.6591977141803005,4.940974776768865,10.0,6.7336034779116485,0.7692307692307693,8.296923098638176,5.266585781926865,6.876645695229488,10.0,7.249,10.0,9.083,5.566666666666666,2.4817010421686745,3.8733331767068275,8.0,8.273212426026234,10.0,6.3658188852614,3.1518371921998485,3.9999999999999996,8.524088193312055,4.203482571670532,8.617923416692008,7.758134706437953,6.042577680052066,7.163798855104488,6.87,84.0
463,2014,ESP,Spain,Western Europe,8.197268998757625,28.0,1.0,8.160166233367608,6.418713488738733,6.151263603661453,6.910047775255932,9.722280898383463,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,7.5,9.166666666666666,9.629649188350044,10.0,10.0,10.0,10.0,,,10.0,9.62888888888889,8.516666666666667,9.38185185185185,10.0,7.5,,,10.0,,,10.0,,,10.0,9.5,10.0,10.0,8.0,6.5,10.0,10.0,10.0,9.214285714285714,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.944537997515251,19.0,4.408823529411764,4.351611189199235,10.0,4.0,4.0,4.0,5.69010867965275,4.231635431448619,4.03098610540231,5.564618706703186,8.333,8.333,5.497,7.758620983908511,8.009479538373311,7.078947226206461,1.0,6.537476443560267,9.61571030943361,9.757817686660381,9.970593637926344,10.0,9.836030408505083,9.813333333333334,8.94,6.5444,8.432577777777778,6.559008181818182,9.963313764923093,8.261160973370638,10.0,6.629055435606061,3.076923076923077,7.743794892062298,5.816591134863812,8.127582471503057,10.0,7.020999999999999,10.0,9.007,2.233333333333333,2.8523646022727274,4.9688864962121215,8.0,5.061387538435026,10.0,5.519328661708868,2.913483629624049,7.555555555555555,9.453213453769054,4.485371373155371,7.566217515677429,8.228926418085983,6.700461324311239,7.075596662006702,7.45,42.0
464,2014,LKA,Sri Lanka,South Asia,6.167201331767156,127.0,4.0,3.2876503543452413,4.7122240265790865,4.527939485303734,4.175937955409354,8.927440475370794,5.0,10.0,5.0,9.95185595301141,9.374127389148331,7.865196668431949,10.0,10.0,5.0,5.0,5.0,8.333333333333334,8.375323492378692,5.0,5.0,10.0,6.666666666666667,,,7.5,8.055555555555555,6.477777777777778,7.344444444444444,5.0,5.0,,,5.0,,,5.0,,,7.5,5.5,10.0,10.0,2.333333333333333,1.75,7.5,7.5,7.5,6.654761904761904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7544026635343135,133.0,8.547058823529412,9.395579405051514,7.0,9.0,8.0,8.5,8.360659557145231,5.41542036884327,5.379868862794336,5.5316675548424366,3.333,4.167,3.615,7.35971157772153,4.418266633938088,6.994714149968878,0.918918918918919,4.926786921194754,9.493087941476514,9.051441692163865,9.344434874150675,0.0,6.972241126947764,7.293333333333334,8.100000000000001,0.9939999999999998,5.462444444444444,5.095881302876481,5.471616132357003,5.283748717616742,10.0,7.004749836294414,0.0,0.0,2.3349166120981377,5.770277443539831,5.0,7.522,10.0,7.5073333333333325,10.0,4.267141781725889,6.661007538917088,8.0,0.0,10.0,6.48802488677383,4.122827831662043,5.333333333333333,9.483401171815517,3.5204543365262637,9.027224675421474,8.12804247987569,6.602547304772386,6.865968508293183,6.58,104.0
465,2014,SDN,Sudan,Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2014,SUR,Suriname,Latin America & the Caribbean,7.02183904118057,70.0,2.0,,,,4.874605544598257,6.661153687872224,10.0,10.0,,10.0,10.0,10.0,,,5.0,5.0,5.0,5.0,7.220384562624074,10.0,10.0,,10.0,,,,6.988888888888889,3.933333333333333,5.461111111111111,,,,,,,,,,,,,10.0,10.0,7.333333333333333,6.5,,,,8.458333333333332,,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,7.263678082361139,72.0,0.0,8.584782918063743,10.0,5.0,5.0,5.0,5.896195729515936,3.671719241252263,5.27,5.5367603090915685,5.0,5.0,2.746,3.4933368749782296,8.009479538373311,6.963813243429819,0.9743589743589743,5.011702861750198,9.765674583261458,7.576652038680919,9.330842490842485,10.0,9.168292278196216,8.386666666666667,7.92,6.1312,7.479288888888888,5.682737266633352,6.044990934345384,5.8638641004893675,10.0,5.964504714577993,0.0,7.301292326801595,4.421932347126529,6.941271334126196,5.0,8.966,10.0,7.988666666666667,10.0,3.8352103288367596,5.325484545417786,10.0,7.012657497025383,10.0,7.695558728546655,3.0155076643333434,1.3333333333333326,6.251828071986641,3.9416165507158496,7.281612025864348,7.769344032905762,4.932206946523213,6.872144113912178,6.78,89.0
467,2014,SWZ,Swaziland,Sub-Saharan Africa,6.2121366645911,124.0,4.0,,,,4.699031743050455,3.0830540644123956,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,0.0,5.0,2.5,7.5,6.694351354804131,10.0,5.0,5.0,6.666666666666667,,,,9.555555555555555,10.0,9.777777777777779,,,,,,,,,,,,,10.0,2.278570639882572,1.6666666666666665,3.0,,,,4.2363093266373095,,5.0,0.0,2.5,0.0,10.0,5.0,5.0,4.166666666666667,5.954273329182199,125.0,5.8,9.875389038099808,0.0,7.0,7.0,7.0,5.668847259524952,3.1043651302655544,3.864230513572693,5.855555534362793,4.93,,1.591,7.269266227936173,5.9526745000000005,6.109002788861594,0.6923076923076923,4.0907407850479505,8.945006517938268,9.189071673597219,8.862946627281122,5.0,7.999256204704152,0.0,8.48,5.470400000000001,4.650133333333334,6.018621727625529,9.713610555645086,7.866116141635308,10.0,5.614620370229085,0.7692307692307693,9.624430794420283,5.336093977960046,6.963085863232172,8.0,8.328,10.0,8.776,8.9,4.656124916666666,5.836325916666668,10.0,6.89178236684722,10.0,7.714038866696758,4.10500673453013,3.555555555555556,8.792388145699512,4.132620309782537,9.348620967373314,8.766974088540874,6.450194300246987,7.646744388981248,6.47,110.0
468,2014,SWE,Sweden,Western Europe,8.43678301179232,15.0,1.0,9.389933354156405,8.106432812402565,7.7542710740934595,8.416879080217475,9.640843744736504,10.0,10.0,10.0,10.0,9.87623902781631,9.975247805563262,10.0,10.0,10.0,10.0,10.0,10.0,9.872030516766587,10.0,10.0,10.0,10.0,,,10.0,9.26,6.894444444444446,8.718148148148147,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,9.333333333333332,9.0,10.0,10.0,10.0,9.761904761904761,,10.0,10.0,10.0,10.0,10.0,10.0,5.0,8.333333333333334,9.25356602358464,10.0,1.0970588235294108,4.527175093553151,8.0,2.0,0.0,1.0,3.6560584792706403,8.218279441197712,7.099216525371258,8.213430166244505,9.167,10.0,6.198,8.321952354780493,7.8021925866764805,7.394121017211522,1.0,8.046021343497996,9.257558393935344,9.909424226600226,9.964072301177048,10.0,9.782763730428155,9.813333333333334,8.94,6.5444,8.432577777777778,8.339578389558232,9.919527093585849,9.129552741572041,10.0,8.264233407630522,3.076923076923077,7.743794892062298,6.361650458871966,8.480945244555446,10.0,9.281,10.0,9.760333333333334,6.666666666666667,3.7391917811244983,3.7643893995983935,6.0,10.0,10.0,6.6950413078982605,5.084304464169037,7.555555555555555,9.731290063660538,7.276031749481495,9.023605085582115,8.632462170927152,7.883874848229316,8.113083163153636,7.62,28.0
469,2014,CHE,Switzerland,Western Europe,8.806932102774622,3.0,1.0,,,,8.21951309957302,9.80072005676076,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,7.5,9.166666666666666,9.655795574475809,10.0,10.0,10.0,10.0,,,10.0,8.462222222222222,7.5888888888888895,8.683703703703705,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,8.666666666666666,9.0,10.0,10.0,10.0,9.666666666666666,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.303864205549244,8.0,6.352941176470589,6.302265358504119,10.0,8.0,6.0,7.0,7.413801633743677,8.793523782338852,7.6442789267270985,8.890572840795095,10.0,8.333,6.067,9.59899882893079,8.703973667842227,8.038221794408518,1.0,8.45217442678251,9.178680749085713,9.850784391329727,9.99735493492248,10.0,9.75670501883448,9.48,8.66,0.0,6.046666666666667,5.391129124999999,9.88994129476928,7.640535209884639,10.0,7.705949814583333,3.076923076923077,7.743794892062298,6.175555927856236,7.465689451101886,8.0,10.0,10.0,9.333333333333334,10.0,7.627453483333332,7.831793395833332,6.0,10.0,5.0,7.743207813194444,5.866858086663806,9.11111111111111,9.57817469013474,7.559411250657274,8.37375430149168,9.293812432527954,8.297186978764428,8.457909375097401,8.31,4.0
470,2014,SYR,Syria,Middle East & North Africa,4.023595192284186,159.0,4.0,,,,3.075799714289026,9.118885471953392,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.5,0.0,0.0,0.0,5.833333333333333,4.9840729350955755,0.0,0.0,0.0,0.0,,,,8.851111111111111,7.727777777777778,8.289444444444445,,,,,,,,,,,,,0.0,0.0,0.3333333333333333,0.5,,,,0.20833333333333331,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0771903845683726,158.0,6.827962547195565,8.967029972752044,2.0,9.0,5.0,7.0,6.198748129986902,4.123281401842753,3.19,5.491338727671305,3.333,7.5,3.22,4.640914487637723,5.9526745000000005,5.816708666666667,0.48717948717948717,3.5748422100590735,9.478306481250524,0.0,1.0,10.0,5.119576620312631,8.366666666666667,6.7,0.6280000000000001,5.2315555555555555,5.24337031806616,2.820138863339467,4.031754590702813,6.96629213483146,4.571993319338422,0.8333333333333333,0.0,1.801775550890585,4.507844457995104,2.0,4.756256256256256,10.0,5.5854187520854195,7.2333333333333325,3.606796020356235,7.140709055979645,6.0,10.0,0.0,5.6634730682782015,4.281933500000001,1.1111111111111112,9.116814116384601,4.5790774053782135,,6.23366630681576,5.064520487937937,5.437804102767186,4.97,153.0
471,2014,TWN,Taiwan,East Asia,8.272642582610853,23.0,1.0,,,,6.962947137817329,9.67299326762116,10.0,10.0,7.5,10.0,10.0,9.5,,,10.0,10.0,10.0,10.0,9.724331089207054,10.0,10.0,,10.0,,,10.0,6.088888888888889,4.6722222222222225,6.920370370370371,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,7.0,7.5,10.0,10.0,10.0,9.214285714285714,,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,8.785285165221705,28.0,5.459681529483296,9.261910495739633,8.0,7.0,7.0,7.0,7.430398006305732,5.584038004201121,4.515508545422844,7.8097024313442365,6.667,8.333,5.546,7.886393378868504,6.659953712840786,7.954354101866743,0.8918918918918919,6.406781549877022,9.615052376238392,9.174133926199632,9.76,10.0,9.637296575609506,9.66,8.7,4.41,7.59,6.265462332020997,7.647344739977127,6.956403535999062,10.0,7.172666356299212,,5.199405141813257,6.186035749056234,7.683109821263824,8.0,9.297,10.0,9.099,3.3333333333333344,6.370973419947509,8.017839199475066,10.0,2.5230098046935896,5.0,5.874192626241583,5.129168274098873,10.0,9.657775303046819,6.116670066939255,9.40208786540776,7.522738850613937,7.97140672668444,7.648199784308674,7.76,20.0
472,2014,TJK,Tajikistan,Caucasus & Central Asia,6.324275341677225,118.0,3.0,,,,3.6533007531534887,9.35516467673983,5.0,10.0,2.5,9.960140679485823,9.952168815382986,7.482461898973762,10.0,10.0,5.0,5.0,5.0,8.333333333333334,8.39031996968231,5.0,10.0,10.0,8.333333333333334,,,0.0,9.555555555555555,9.816666666666666,6.457407407407406,2.5,2.5,,,0.0,,,2.5,,,2.5,2.0,10.0,10.0,1.6666666666666665,2.0,2.5,2.5,2.5,4.4523809523809526,,10.0,10.0,10.0,10.0,10.0,10.0,5.0,8.333333333333334,5.968550683354451,124.0,8.123529411764705,9.063487738419619,0.0,10.0,7.0,8.5,6.421754287546081,5.142394940459769,5.020598456313715,5.3347545733756885,4.51,,5.675,8.183110006002766,4.754385948181152,5.813796984627592,0.7567567567567568,4.878737599801426,9.67262282485259,8.037398550294764,8.779114469740662,10.0,9.122283961222005,9.186666666666666,8.459999999999999,7.5976,8.414755555555555,4.5064227500000005,3.45150120918577,3.978961979592885,10.0,5.160225416666666,2.307692307692308,0.9956307718365804,2.821182832065185,6.303725091803406,8.0,10.0,8.0,8.666666666666666,5.566666666666666,5.596100250000001,7.1770026666666675,6.0,8.13506942010833,0.0,5.412473167240278,5.299327282391815,2.666666666666667,9.421972135861822,4.283749893357858,6.968023834701761,6.906225894884374,5.924327617977383,6.667822483961442,6.68,97.0
473,2014,TZA,Tanzania,Sub-Saharan Africa,6.559965508502472,105.0,3.0,4.567876723304039,5.074096242720836,3.744544758113162,4.462172574712679,7.01195766375905,10.0,10.0,7.5,9.97447426673295,9.835359020427523,9.461966657432095,8.5,7.5,0.0,0.0,0.0,5.333333333333333,7.269085884841492,10.0,10.0,5.0,8.333333333333334,,,5.0,8.988888888888889,5.788888888888889,6.592592592592593,7.5,5.0,,,2.5,,,5.0,,,5.0,5.0,10.0,10.0,4.0,4.75,10.0,10.0,5.0,7.678571428571429,,5.0,5.0,5.0,0.0,10.0,5.0,10.0,6.666666666666667,6.3599310170049455,108.0,6.567647058823529,9.939233289903578,7.0,8.0,4.0,6.0,7.376720087181777,4.031380812327067,4.294799933830897,4.176876068115234,6.667,8.333,5.714,7.287421643936272,4.1104121215853855,5.189747949441275,0.9142857142857143,5.296683780093366,8.910480530355557,8.98531986078929,8.773677134023949,5.0,7.917369381292199,3.34,7.440000000000001,5.1872,5.322400000000001,5.750167416666666,0.7964795516244855,3.2733234841455756,10.0,6.544865041666666,0.0,10.0,5.51495501388889,6.027669624508617,10.0,8.205,10.0,9.401666666666666,5.566666666666666,4.137260166666667,5.055824416666668,10.0,8.273212426026234,5.0,6.338827279337706,4.219829698403677,2.4444444444444446,8.97848978758194,3.362406775104996,7.565312618217589,7.993530562261967,5.760668981002436,7.1670543090022685,6.76,92.0
474,2014,THA,Thailand,South Asia,6.5938506584719745,101.0,3.0,3.367279970639554,4.623121516600097,4.3192414638395205,4.10321431702639,8.4512569520234,10.0,9.668697221396727,5.0,9.064556860414285,8.096957862905311,8.366042388943265,10.0,10.0,5.0,5.0,5.0,8.333333333333334,8.383544224766666,10.0,5.0,10.0,8.333333333333334,,,10.0,8.38888888888889,7.405555555555557,8.598148148148148,2.5,0.0,,,2.5,,,7.5,,,10.0,4.5,10.0,9.61711400099424,1.0,2.25,10.0,10.0,7.5,7.195302000142035,,10.0,5.0,7.5,10.0,10.0,10.0,0.0,5.833333333333333,6.567701316943949,101.0,4.514705882352942,9.131974559720998,7.0,8.0,8.0,8.0,7.161670110518485,5.136744417285467,4.666531600093389,5.169020454277171,3.333,4.167,5.964,7.87242149263286,3.668202322127181,4.910352330637204,0.8648648648648649,4.650483199064078,9.48332443629254,9.411617685269714,9.621924574902629,0.0,7.12921667411622,9.573333333333332,7.68,3.411199999999999,6.888177777777777,5.662960788954635,7.843796620498069,6.753378704726352,10.0,6.761915584319525,1.5384615384615385,6.084410272334661,4.794929131705242,7.109121403552343,8.0,9.378,10.0,9.126,5.566666666666666,5.6900931341222885,6.27810583530572,10.0,1.3660621301311653,0.0,4.816821294370974,3.8734204015837275,10.0,9.052316792293238,3.855843110772619,9.239489434766176,7.040737812498097,7.176967925318976,7.03992973989665,6.62,102.0
475,2014,TLS,Timor-Leste,South Asia,6.497712222503655,110.0,3.0,,,,3.341636917700612,8.420599253652565,10.0,10.0,7.5,10.0,10.0,9.5,10.0,7.5,5.0,5.0,5.0,7.5,8.473533084550855,5.0,10.0,0.0,5.0,,,,7.644444444444445,6.016666666666667,6.830555555555556,,,,,,,,,,,,,10.0,10.0,6.333333333333333,7.25,,,,8.395833333333332,,5.0,5.0,5.0,10.0,10.0,10.0,5.0,6.666666666666667,6.315424445007311,109.0,0.0,8.152412215630187,8.0,10.0,10.0,10.0,6.538103053907546,3.850188265765766,3.216529876264109,2.997392828828829,5.73,,0.0,,4.292972477477477,4.733810621897586,1.0,3.5458420100333954,7.788547312366516,7.476638738779623,9.911290322580516,10.0,8.794119093431664,9.366666666666667,9.5,10.0,9.622222222222222,4.288466528911565,5.104753781587938,4.6966101552497515,,5.341915864795919,8.461538461538462,,6.90172716316719,7.073519846879722,,10.0,9.0,9.5,3.3333333333333344,4.16184087414966,5.747952389455783,8.0,10.0,10.0,6.87385443282313,5.090579986572266,3.9999999999999996,9.195287031171409,3.5116332142354327,7.54245723696036,6.906225894884374,6.0410305606373065,7.471628331153479,6.68,97.0
476,2014,TGO,Togo,Sub-Saharan Africa,6.230779138628426,122.0,4.0,,,,3.7886983351122043,6.400032893174173,10.0,10.0,7.5,10.0,10.0,9.5,9.6,10.0,5.0,5.0,5.0,8.200000000000001,8.033344297724724,0.0,10.0,10.0,6.666666666666667,,,10.0,9.926666666666668,7.733333333333333,9.22,7.5,5.0,,,10.0,,,7.5,,,10.0,8.0,10.0,10.0,3.6666666666666665,4.25,10.0,10.0,10.0,8.273809523809524,,5.0,5.0,5.0,0.0,10.0,5.0,5.0,5.0,6.671558277256851,94.0,7.376470588235293,8.447262339101806,4.0,7.0,,7.0,6.705933231834274,,4.01,,0.0,5.0,3.901,1.9758566169876588,,,0.8974358974358975,2.8246856145053503,9.50878159551217,8.927521019939693,9.962071010683145,0.0,7.099593406533753,7.253333333333333,7.62,7.2867999999999995,7.3867111111111114,,4.1023732375864785,4.1023732375864785,10.0,5.304076132605479,0.7692307692307693,1.6593846197276347,2.5775638405212944,6.01666204730472,5.0,10.0,10.0,8.333333333333334,1.6666666666666656,,,8.0,7.012657497025383,0.0,4.169831040923013,,1.5555555555555558,8.748823353917269,,8.201227981426488,6.973481853691235,6.369772186147637,6.290978853467995,5.79,137.0
477,2014,TTO,Trinidad and Tobago,Latin America & the Caribbean,6.903894719189321,80.0,2.0,,,,4.929768864625676,0.0,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,5.0,5.0,5.0,8.333333333333334,5.9444444444444455,10.0,10.0,10.0,10.0,,,,9.777777777777777,8.983333333333333,9.380555555555555,,,,,,,,,,,,,10.0,10.0,7.666666666666666,7.0,,,,8.666666666666666,,10.0,10.0,10.0,0.0,0.0,0.0,10.0,6.666666666666667,7.0577894383786415,79.0,5.491176470588236,8.41899830719149,0.0,9.0,5.0,7.0,5.227543694444932,5.467213448657784,3.641046331454349,5.042264216689652,8.333,3.333,2.964,6.243780052070488,3.4644996884675194,2.3816468375985345,0.9743589743589743,4.482941159929132,8.366802413499371,7.139104796925855,8.86311637080871,10.0,8.592255895308483,8.953333333333333,7.859999999999999,5.805600000000001,7.539644444444445,6.642071453333335,6.181079390676082,6.4115754220047085,10.0,6.952513436666666,6.153846153846154,10.0,7.702119863504273,7.913334932488357,8.0,8.207,10.0,8.735666666666667,10.0,4.69360942,6.388442613333334,10.0,5.130459041393978,10.0,7.702085179121219,3.913025455449217,6.666666666666666,9.624456757242498,2.715995194557184,6.792368898003851,7.64604144175985,6.226425735613211,7.554725860467033,6.75,93.0
478,2014,TUN,Tunisia,Middle East & North Africa,6.572693666707224,104.0,3.0,4.096861691317472,5.2059583002826715,4.9283138061778375,4.7437112659259935,8.780159365565295,10.0,10.0,5.0,8.713796512557952,8.851390374005241,8.513037377312639,10.0,7.5,0.0,0.0,0.0,5.833333333333333,7.708843358737088,10.0,10.0,5.0,8.333333333333334,,,7.5,7.688888888888888,4.95,6.712962962962963,7.5,7.5,,,7.5,,,7.5,,,10.0,8.0,10.0,10.0,4.666666666666666,6.0,10.0,7.5,10.0,8.309523809523808,,5.0,0.0,2.5,0.0,0.0,0.0,10.0,4.166666666666667,6.665387333414447,95.0,5.4558823529411775,6.4111521088053935,7.0,7.0,4.0,5.5,6.0917586154366425,4.624560782445418,4.296966704789383,5.5852293290614154,6.667,8.333,4.882,7.257791190350598,5.140627033623147,4.944053687341869,0.7948717948717948,5.1583846309584445,9.090226692978822,9.774014771246835,9.012452939472977,0.0,6.969173600924659,8.833333333333332,7.18,5.5444,7.1859111111111105,6.1833284210526305,7.256812972876618,6.7200706969646244,9.49543746645196,7.686191698830408,0.7692307692307693,9.403179511789933,5.952867326617036,7.338571650286183,5.0,7.001999999999999,10.0,7.334,7.766666666666666,4.909439713450292,4.798814313840156,10.0,7.755176153834103,3.0,6.371682807965203,3.790928668369447,5.111111111111111,9.60685073282995,4.250978093270477,9.398287296076433,8.385856988635325,6.757335481715457,6.821006096560221,6.48,109.0
